blockHash	blockNumber	from	gas	gasPrice	hash	input	nonce	r	s	to	transactionIndex	v	value	contextData.timestampMillis	payload.blockHash	payload.blockNumber	payload.from	payload.gas	payload.gasPrice	payload.hash	payload.input	payload.nonce	payload.r	payload.s	payload.to	payload.transactionIndex	payload.v	payload.value	payload.properties.blockHash	payload.properties.blockNumber	payload.properties.from	payload.properties.gas	payload.properties.gasPrice	payload.properties.hash	payload.properties.input	payload.properties.nonce	payload.properties.r	payload.properties.s	payload.properties.to	payload.properties.transactionIndex	payload.properties.v	payload.properties.value	contextData.deviceTemplate	contextData.device	contextData.clientConnection	contextData.clientSession	contextData.user	contextData.timezoneId	contextData.timestamp	contextData.source
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	string	string	string	string	string	string	string	string
																																											meta	meta	meta	meta	meta	meta	meta	meta
														1570193541465.0	8.271868040791957e+76	8600015.0	7.353854061703944e+47	335000.0	19494043176.0	1.0225284204283111e+77	3.989935922558216e+25	137441.0	2.3118657442146704e+76	4.5439579829123714e+76	7.845250091032661e+47	67.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541466.0	8.271868040791957e+76	8600015.0	1.4138951929117426e+47	450000.0	19000000000.0	1.0257339780908386e+76	3.844960448393757e+86	2847.0	5.247558783407937e+76	1.2618144733376948e+75	4.445023819331813e+47	68.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541467.0	8.271868040791957e+76	8600015.0	5.507653244529075e+46	340000.0	16951350022.0	7.90177519988824e+76	8.01795895549901e+28	55282.0	8.687257754374146e+76	1.5475877464535927e+76	4.234346010849231e+47	69.0	28.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541468.0	8.271868040791957e+76	8600015.0	1.3601559411688374e+48	25600.0	15078704040.0	1.1130196421329016e+77	0.0	6.0	1.0745592629913372e+77	1.4386502976400325e+76	1.2724880682834013e+48	70.0	38.0	1.2197407852907852e+16																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541469.0	8.271868040791957e+76	8600015.0	8.609153402068253e+47	55759.0	13000000000.0	8.748419956195655e+76	3.8020752995870066e+163	2198.0	4.960816645029891e+76	5.727712351657824e+76	5.213773866567593e+47	71.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541470.0	8.271868040791957e+76	8600015.0	3.15773824125626e+47	100000.0	12000000000.0	2.1113499981725368e+76	3.8020752995870066e+163	3.0	6.159574577551454e+76	3.509601318603868e+75	9.020179293992333e+47	72.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541471.0	8.271868040791957e+76	8600015.0	9.571376711803807e+47	400000.0	12000000000.0	3.1760407136432403e+76		4186107.0	4.3930579085210764e+76	4.125453004221853e+76	2.4004641870216878e+47	73.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541472.0	8.271868040791957e+76	8600015.0	6.41127395126325e+47	100000.0	12000000000.0	3.3688874121134835e+76	3.8020752995870066e+163	11.0	8.925828820208249e+76	3.87468009865976e+76	9.020179293992333e+47	74.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541473.0	8.271868040791957e+76	8600015.0	1.325582262812834e+48	22000.0	12000000000.0	4.421709814467714e+76	0.0	3.0	1.0260688839950634e+76	3.178887025756934e+75	7.751171913624372e+47	75.0	37.0	7.85767612e+18																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541474.0	8.271868040791957e+76	8600015.0	2.408890935733636e+46	100000.0	12000000000.0	7.785997656066972e+76	3.8020752995870066e+163	3.0	7.569392923027833e+76	2.1410198993648218e+76	9.020179293992333e+47	76.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541475.0	8.271868040791957e+76	8600015.0	9.572253829691818e+47	100000.0	12000000000.0	5.6003304983260696e+76	3.8020752995870066e+163	9.0	2.7953794138214542e+76	2.2855784992580228e+76	1.4218288094344117e+47	77.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541476.0	8.271868040791957e+76	8600015.0	5.362251173888568e+47	100000.0	12000000000.0	1.0108785960177855e+76	3.8020752995870066e+163	3.0	4.7209476194374805e+76	1.5552008754927512e+76	4.9297955326030054e+47	78.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541477.0	8.271868040791957e+76	8600015.0	1.2054841880557546e+48	100000.0	12000000000.0	6.204584534398706e+76	3.8020752995870066e+163	2.0	6.354056563725161e+76	5.1406049441696164e+76	9.020179293992333e+47	79.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541478.0	8.271868040791957e+76	8600015.0	1.4586039901071185e+48	100000.0	12000000000.0	1.0181831861286743e+77	3.8020752995870066e+163	3.0	2.94555387062534e+74	1.1572131772330183e+76	9.020179293992333e+47	80.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541479.0	8.271868040791957e+76	8600015.0	1.1709931940981694e+47	100000.0	12000000000.0	1.0965586883639848e+77	3.8020752995870066e+163	5.0	6.707422328882529e+76	5.269838179203154e+76	4.9297955326030054e+47	81.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541480.0	8.271868040791957e+76	8600015.0	9.979085409217956e+47	100000.0	12000000000.0	3.558782743703395e+76	3.8020752995870066e+163	3.0	7.125257974987171e+76	5.947481293629343e+75	9.020179293992333e+47	82.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541481.0	8.271868040791957e+76	8600015.0	3.7087221371388224e+47	70000.0	12000000000.0	1.5219377449402572e+76	0.0	7115.0	6.743940362458591e+76	2.7738302645892336e+76	1.3587709886978032e+48	83.0	38.0	5123000000000000.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541482.0	8.271868040791957e+76	8600015.0	3.7087221371388224e+47	70000.0	12000000000.0	6.310197785960647e+76	0.0	7116.0	1.9137695046401827e+76	1.5982583492601857e+76	8.093824324629174e+46	84.0	38.0	5123000000000000.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541483.0	8.271868040791957e+76	8600015.0	3.7087221371388224e+47	70000.0	12000000000.0	2.907938194996779e+76	0.0	7117.0	9.297308975368193e+76	5.0853849737717067e+76	9.680381118969864e+47	85.0	38.0	5123000000000000.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541484.0	8.271868040791957e+76	8600015.0	3.7087221371388224e+47	70000.0	12000000000.0	5.173709899563765e+76	0.0	7118.0	9.554718391303282e+76	1.1007746484454239e+76	8.189067087795317e+47	86.0	37.0	5123000000000000.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541485.0	8.271868040791957e+76	8600015.0	3.7087221371388224e+47	70000.0	12000000000.0	7.769958389618588e+76	0.0	7119.0	4.262745910578108e+76	1.2570604463455431e+76	7.187061379148583e+47	87.0	37.0	5123000000000000.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541486.0	8.271868040791957e+76	8600015.0	3.7087221371388224e+47	70000.0	12000000000.0	4.79391586364698e+76	0.0	7120.0	1.9852794641605083e+76	3.0482830046439355e+76	2.7542090465977464e+47	88.0	38.0	5123000000000000.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541487.0	8.271868040791957e+76	8600015.0	1.337193195986591e+48	100000.0	12000000000.0	8.177097346616493e+76	3.8020752995870066e+163	4.0	3.702014906182622e+76	4.385223025802154e+76	1.3642870500247756e+48	89.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541487.0	8.271868040791957e+76	8600015.0	1.1451841298609611e+48	400000.0	11410307693.0	7.311855867875637e+76	1.5533556338935167e+240	0.0	8.983769800101001e+76	4.607661372550109e+76	1.180925081228456e+48	90.0	37.0	3.3435876922e+16																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541488.0	8.271868040791957e+76	8600015.0	4.72016808144435e+47	5000000.0	11400000000.0	7.884669869603251e+75		8232.0	4.582939707218769e+76	5.7158959982214184e+76	5.8894891155699375e+47	91.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541489.0	8.271868040791957e+76	8600015.0	7.981055022670018e+47	72114.0	11400000000.0	1.1940385577505732e+76	4.439347964947255e+86	554.0	9.375737204956758e+76	5.5921421084057154e+76	1.2837876490122335e+47	92.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541490.0	8.271868040791957e+76	8600015.0	4.961645782091268e+47	2798271.0	11300000000.0	1.0885634422178592e+77	4.6254982140186554e+240	22967.0	9.429779029007178e+75	3.939238992707846e+76	1.0945156095205665e+46	93.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541491.0	8.271868040791957e+76	8600015.0	4.961645782091268e+47	29566.0	11300000000.0	1.0526337953120453e+77	4.6254982140186554e+240	22968.0	7.462382747029532e+76	1.5746231461768482e+76	1.0945156095205665e+46	94.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541492.0	8.271868040791957e+76	8600015.0	7.139300759787569e+47	21000.0	11300000000.0	1.0207765695475838e+77	0.0	132.0	2.311059650837147e+76	3.010144670957552e+76	9.529976940398339e+47	95.0	37.0	3e+17																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541493.0	8.271868040791957e+76	8600015.0	8.918860816326755e+47	1000000.0	11000000000.0	1.4971283607158283e+76	2.1710885280772423e+161	593.0	4.390308656815358e+76	2.5392510446015055e+76	2.1654034987919261e+46	96.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541494.0	8.271868040791957e+76	8600015.0	3.261100837015202e+45	513945.0	11000000000.0	1.0377754359446971e+77		11905.0	1.0030775489423519e+77	3.892147068737049e+76	1.1633546242153348e+48	97.0	38.0	5e+17																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541494.0	8.271868040791957e+76	8600015.0	8.123592612774812e+47	150000.0	10992786408.0	9.522852942595059e+76	3.8020752995870066e+163	1127.0	2.8391703685972076e+76	4.65505058652682e+76	8.112847817983048e+47	98.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541495.0	8.271868040791957e+76	8600015.0	3.4485952462856317e+47	1000000.0	10920000000.0	2.0048795645527943e+76		17214.0	3.2352156727410872e+75	1.9135882910244408e+75	1.332420457675295e+46	99.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541497.0	8.271868040791957e+76	8600015.0	9.979520656371854e+47	512826.0	10400000000.0	4.3538322221528156e+76	3.891499197311865e+86	569.0	2.503014330508447e+76	5.660106147522923e+76	1.4256047642087702e+48	100.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541498.0	8.271868040791957e+76	8600015.0	1.0027448858952594e+48	21000.0	10200000000.0	1.0970350291449776e+77	0.0	1167.0	2.3151799644980974e+76	1.692374552141089e+76	6.980336398553477e+47	101.0	27.0	2e+16																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541499.0	8.271868040791957e+76	8600015.0	1.1900601537521425e+48	117000.0	10200000000.0	6.673193183695532e+76	2.1076840635933702e+162	37.0	4.165335832469561e+76	3.207610353563213e+76	7.868213749160055e+47	102.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541500.0	8.271868040791957e+76	8600015.0	1.1900601537521425e+48	600000.0	10200000000.0	2.2838592540538013e+76		38.0	9.182218718175002e+76	4.5771038658430574e+76	7.396362653080883e+47	103.0	28.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541501.0	8.271868040791957e+76	8600015.0	7.854938734377396e+47	36601.0	10200000000.0	8.651629224453795e+76	3.8020752995870066e+163	47.0	3.803781851693637e+76	9.816379000833498e+75	5.443855291039418e+47	104.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541501.0	8.271868040791957e+76	8600015.0	9.697814385762848e+47	60000.0	10200000000.0	4.3541511416221694e+76	3.8020752995870066e+163	66.0	6.701840438809911e+76	2.888013525380866e+76	5.510528373157629e+46	105.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541502.0	8.271868040791957e+76	8600015.0	1.2636964735565181e+48	250000.0	10000000000.0	3.815680024953479e+76		5040.0	3.9547289782751305e+76	2.4863858151507262e+76	1.457809696831275e+48	106.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541504.0	8.271868040791957e+76	8600015.0	1.0675441660188622e+48	30000.0	10000000000.0	1.0333588622403686e+77	0.0	3.0	4.197710544909659e+76	5.2579914165818605e+75	6.555188359558311e+47	108.0	38.0	500000000000000.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541505.0	8.271868040791957e+76	8600015.0	4.347961757768459e+47	949322.0	10000000000.0	8.848805600395729e+76	1.7238859879174156e+240	16.0	1.2575930872973959e+76	4.347568910869232e+76	1.334821603516645e+48	109.0	38.0	2.47e+18																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541506.0	8.271868040791957e+76	8600015.0	7.959396581968472e+47	60000.0	9717910528.0	2.673596687267747e+76	3.8020752995870066e+163	29.0	1.3125216363594738e+76	2.8655937043174985e+76	5.813058687979502e+47	110.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541507.0	8.271868040791957e+76	8600015.0	5.757519629853339e+47	36616.0	9000000000.0	1.1267728789064015e+77	3.8020752995870066e+163	7.0	7.088348269187159e+76	4.968899511326906e+76	8.393634064747218e+47	111.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193541508.0	8.271868040791957e+76	8600015.0	8.124569750786208e+47	21000.0	8496393204.0	1.2154076627832e+76	0.0	5502.0	1.7445474034016734e+76	5.4610293797890646e+76	3.1459501285160532e+47	112.0	37.0	7321575742716000.0																			gjuan	UTC	2019-10-04T12:52:21Z	FLOWENGINE
														1570193542402.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	3.436301069978024e+76	0.0	22789453.0	7.215319203173255e+76	3.878382052904458e+76	1.8431763754922607e+47	0.0	37.0	5.010022978240258e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542403.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	3.030545812833429e+76	0.0	22789454.0	9.252372010989308e+76	7.181312484571e+75	5.774755053268709e+47	1.0	37.0	5.004622599422974e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542404.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	4.368266160778992e+76	0.0	22789455.0	3.3344301997104146e+76	4.815345444226974e+76	9.803238412268841e+47	2.0	38.0	1.0003979051520003e+18																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542405.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	2.2618606339016207e+76	0.0	22789456.0	3.170965433320189e+76	3.0440541712198895e+76	1.7937410683655069e+47	3.0	37.0	1.5404739619486707e+18																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542406.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	7.196871600270533e+76	0.0	22789457.0	4.72097495316924e+76	4.951861647445003e+76	2.4589662747929433e+47	4.0	38.0	7.3926074395213e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542407.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	8.591580759732235e+76	0.0	22789458.0	6.01463219682203e+76	1.3348616253550598e+76	9.976362689731447e+47	5.0	37.0	1.2509322199435312e+17																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542408.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	3.686130464722438e+76	0.0	22789459.0	6.817964819780299e+76	1.9419680424755477e+76	1.0684640814670015e+48	6.0	37.0	5.003088100938037e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542408.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	1.1556592780174414e+77	0.0	22789460.0	5.372789646388192e+76	5.6846019549837573e+76	1.2308463167647972e+48	7.0	37.0	5.015287691416516e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542409.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	7.217672359504595e+76	0.0	22789461.0	2.729671083007008e+76	3.2423528122972286e+76	1.3994252546880718e+48	8.0	38.0	1.5847272556538515e+17																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542410.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	7.883013720805279e+76	0.0	22789462.0	7.179494555084411e+75	1.9876161193508236e+76	3.996671360332943e+47	9.0	37.0	1.0008824963216125e+17																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542411.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	8.290271370244547e+76	0.0	22789463.0	1.1093262413108162e+77	1.9889571389305792e+75	7.762218765769831e+47	10.0	38.0	8.020895410930742e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542412.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	1.74088009293467e+76	0.0	22789464.0	9.488826661995773e+76	4.443388470268189e+75	8.474932860097707e+47	11.0	37.0	2.655561184805496e+17																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542413.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	6.70059310646613e+76	0.0	22789465.0	1.6151231163876418e+76	3.1849702151043794e+76	8.539166109369053e+47	12.0	38.0	8.104785650837103e+17																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542414.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	5.832322810157916e+76	0.0	22789466.0	5.277119787969915e+74	2.2046190894094738e+76	1.2319694290472174e+48	13.0	37.0	2.0015912890682154e+17																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542415.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	1.0939461329745618e+77	0.0	22789467.0	1.0759169283507179e+77	5.437717469125452e+76	1.3280212388274404e+48	14.0	37.0	5.0035934689291016e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542416.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	7.899345662089617e+76	0.0	22789468.0	1.1570357810760094e+77	3.285196799209098e+76	2.7059772771301504e+47	15.0	38.0	5.00102960056325e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542417.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	7.035512269006136e+76	0.0	22789469.0	4.543875371430943e+76	4.2479091977949904e+76	3.1888390230545224e+47	16.0	37.0	5.013087189712088e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542418.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	9.235488011466054e+75	0.0	22789470.0	1.1417597390833431e+77	2.136765552613435e+76	4.378726281549165e+47	17.0	38.0	2.4116426582985574e+18																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542419.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	9.277216130406514e+76	0.0	22789471.0	8.82382420591178e+76	8.597997436154986e+74	9.448368312706233e+47	18.0	37.0	1.0002438568309859e+18																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542420.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	2.874358605142286e+76	0.0	22789472.0	8.365869001499839e+76	2.700703755510155e+76	1.0468952941487324e+48	19.0	37.0	5.001712740291866e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542420.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	1.0449769346882591e+77	0.0	22789473.0	9.755981972086266e+76	2.4167575702914263e+76	9.569464885897004e+46	20.0	37.0	8.018956308575906e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542421.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	3.4755733692312565e+76	0.0	22789474.0	3.501411944141937e+76	5.073729615433216e+76	2.251942176682224e+47	21.0	37.0	1.1028042517508352e+17																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542422.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	1.6884072611263644e+76	0.0	22789475.0	5.845738431273227e+75	2.6858816419820483e+76	4.520401566832817e+47	22.0	38.0	5.000648722127479e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542423.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	1.6446937496739598e+76	0.0	22789476.0	8.171801337900741e+76	3.873202442577847e+75	5.375861325680937e+47	23.0	37.0	5.3298729789578344e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542424.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	1.8840940231151115e+76	0.0	22789477.0	4.947298715681904e+76	2.7944823138781748e+76	7.907949755780659e+47	24.0	37.0	1.0002269527907605e+17																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542425.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	5.938203087320197e+76	0.0	22789478.0	7.992024129449594e+76	2.453391470163038e+76	8.436326241671804e+47	25.0	37.0	5.001705531527488e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542426.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	1.0619564692047067e+77	0.0	22789479.0	2.826073080728233e+76	5.04405932706902e+76	9.661865393460032e+47	26.0	38.0	5.826010936904494e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542427.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	1.3519563033277951e+76	0.0	22789480.0	5.929226092583445e+76	1.943186482702071e+76	1.026307936916307e+48	27.0	37.0	1.0006792095892338e+17																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542428.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	7.982038993708892e+76	0.0	22789481.0	4.825868993653083e+76	6.402456352723993e+75	1.134218049884045e+47	28.0	38.0	7.393729072518738e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542429.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	4.555807451932123e+74	0.0	22789482.0	3.592800626990532e+76	5.2527013343686156e+76	1.973760800461751e+47	29.0	38.0	8.484062406130405e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542430.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	4.8052860298508536e+76	0.0	22789483.0	3.3286294188498786e+76	1.3655642650228147e+76	2.7926222275028484e+47	30.0	37.0	1.0004100537358798e+17																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542431.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	9.847323513917556e+76	0.0	22789484.0	8.066462012379157e+76	3.989090024434897e+76	3.5381525211115954e+47	31.0	37.0	5.006951980734461e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542432.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	7.016482806702785e+76	0.0	22789485.0	2.9497051434336393e+76	2.7497610286665617e+76	6.068619853450378e+47	32.0	37.0	7.016748348492201e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542433.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	5.414242034590583e+76	0.0	22789486.0	1.148589133337496e+77	3.759180229681333e+76	9.169620118689775e+47	33.0	38.0	1.000696276631298e+17																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542434.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	1.4103715347727267e+76	0.0	22789487.0	4.760080252165958e+76	3.515912893770678e+76	1.106207223316513e+48	34.0	38.0	5.000194356560337e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542435.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	1.9822305565636736e+75	0.0	22789488.0	1.944289798560449e+76	2.9232468045793464e+76	5.9956192075990556e+47	35.0	38.0	5.002556331027741e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542435.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	5.30458415118152e+76	0.0	22789489.0	3.659177008753776e+76	3.041182045550863e+76	8.688721514972108e+47	36.0	38.0	5.0059466449963736e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542436.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	9.798489707348873e+76	0.0	22789490.0	1.0988091511825269e+77	3.582776997107246e+76	1.0069674632099873e+48	37.0	38.0	1.0839073872920392e+17																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542437.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	5.0199358802611604e+76	0.0	22789491.0	1.1236728182656957e+77	7.00406476947862e+75	1.1315031807185145e+48	38.0	37.0	5.000571221916287e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
														1570193542438.0	9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	7.651266867305822e+76	0.0	22789492.0	1.009181403181606e+77	4.533172749880416e+76	2.2588099411318223e+47	39.0	37.0	5.006113036671726e+16																			gjuan	UTC	2019-10-04T12:52:22Z	FLOWENGINE
